event_id,customer_id,event_type,event_date,channel
E8404251,C006331,app_login,2024-09-04,sms
E4507537,C006331,app_login,2024-10-10,email
E2960480,C010892,email_open,2024-06-24,sms
E8039198,C010892,app_login,2023-09-15,system
E9547905,C010892,email_open,2024-05-02,sms
E3999018,C005664,email_open,2025-03-21,sms
E5710072,C005664,reactivation,2025-06-20,email
E5078186,C005664,app_login,2025-05-01,email
E7769368,C007611,sms_click,2024-11-01,sms
E9078972,C007611,app_login,2023-12-30,sms
E4348474,C016348,churn,2025-10-18,app
E6020849,C016348,churn,2024-08-11,app
E8343230,C016348,email_open,2025-11-03,system
E7958305,C016348,app_login,2025-09-08,system
E5150687,C010300,sms_click,2025-06-14,system
E6309796,C010300,sms_click,2024-11-23,email
E3716798,C010300,app_login,2025-03-21,sms
E2254726,C004287,churn,2025-05-09,sms
E3117192,C004287,churn,2025-10-04,system
E6820913,C004287,sms_click,2025-05-22,sms
E6043431,C004287,sms_click,2024-12-23,system
E6314650,C008681,email_open,2024-09-13,app
E5667303,C008681,email_open,2024-06-28,sms
E5152977,C016400,email_open,2023-11-29,sms
E4365283,C016400,sms_click,2023-06-26,sms
E2012578,C016400,churn,2024-02-23,sms
E5099590,C016400,email_open,2023-01-08,system
E2975068,C016400,sms_click,2023-05-25,email
E6528858,C016400,email_open,2023-01-08,app
E6181384,C017251,sms_click,2025-03-23,sms
E6474579,C010242,reactivation,2025-05-24,email
E2337943,C010242,app_login,2024-02-11,app
E5323460,C010242,email_open,2024-12-14,email
E4121171,C010242,email_open,2025-01-23,sms
E6762253,C010242,app_login,2024-10-16,system
E4585272,C010045,email_open,2025-12-31,app
E6758326,C006469,app_login,2023-01-19,system
E2575667,C011112,app_login,2025-05-14,app
E1053589,C011112,churn,2024-03-26,app
E7806587,C011112,app_login,2025-03-14,system
E7537756,C011112,app_login,2024-10-24,email
E1289808,C008506,app_login,2025-02-04,app
E7821984,C000941,email_open,2024-01-26,sms
E2489194,C010051,email_open,2025-04-26,sms
E3952619,C010051,app_login,2025-11-17,app
E3414319,C011964,app_login,2025-08-17,sms
E1968175,C014806,sms_click,2022-11-11,email
E2242662,C014806,app_login,2024-08-07,app
E9581537,C014806,email_open,2023-01-07,app
E3263485,C014806,sms_click,2025-01-28,system
E7727091,C014806,sms_click,2024-08-10,sms
E7701331,C009945,email_open,2024-03-30,app
E7096732,C009945,sms_click,2025-10-02,sms
E3819767,C009945,email_open,2024-07-02,system
E7696639,C009945,sms_click,2025-10-13,email
E1266291,C009290,email_open,2025-12-23,email
E1782235,C002029,app_login,2023-03-08,system
E6239956,C002029,email_open,2025-01-05,app
E7390250,C018071,email_open,2025-06-09,sms
E1135807,C008904,sms_click,2024-06-24,app
E4338153,C008904,reactivation,2024-09-30,email
E2362885,C008904,email_open,2023-04-07,app
E3998014,C008904,email_open,2023-01-14,system
E6951938,C018009,email_open,2022-12-27,app
E5821475,C018009,app_login,2024-10-11,system
E9356040,C006561,app_login,2025-04-29,app
E7264631,C006561,churn,2025-10-10,email
E2613289,C006561,app_login,2025-11-20,sms
E4183385,C006011,email_open,2025-11-27,app
E5795071,C006011,churn,2025-04-13,email
E1098909,C006011,sms_click,2025-06-27,app
E5066661,C002002,sms_click,2024-02-04,sms
E4707917,C002002,email_open,2024-09-30,system
E3202981,C002002,email_open,2024-10-31,app
E9460269,C013265,email_open,2025-09-23,sms
E8724983,C013265,app_login,2025-01-16,system
E9343772,C012618,churn,2023-10-14,sms
E1135044,C012618,sms_click,2025-12-04,email
E5280251,C012618,reactivation,2024-06-08,email
E3727967,C012618,email_open,2023-10-06,email
E8701348,C012618,email_open,2025-02-24,sms
E8973704,C012618,email_open,2023-08-16,system
E8191330,C011180,sms_click,2024-02-10,app
E9955768,C011180,app_login,2023-12-21,app
E6428617,C011180,app_login,2024-08-21,email
E8273401,C011180,sms_click,2025-03-23,sms
E7566596,C011180,app_login,2025-06-01,system
E1629320,C011180,app_login,2024-11-11,email
E7823354,C005602,sms_click,2024-11-29,app
E2222989,C005602,reactivation,2023-11-13,app
E3703673,C007092,sms_click,2024-08-01,sms
E1487367,C000915,app_login,2022-10-09,email
E2621217,C000915,sms_click,2023-08-29,email
E7378874,C001822,app_login,2024-06-16,email
E3221034,C001822,sms_click,2025-06-17,sms
E3422085,C001822,email_open,2025-07-29,email
E9975577,C001822,sms_click,2024-04-27,email
E8382852,C001822,reactivation,2025-04-20,system
E4569956,C001822,app_login,2025-04-12,email
E3402808,C017596,app_login,2024-09-30,app
E1167257,C017596,email_open,2023-06-04,sms
E7505993,C017596,email_open,2024-03-02,email
E9133008,C017596,app_login,2023-07-13,email
E8750242,C016456,churn,2025-12-24,email
E3569931,C011193,churn,2024-05-29,email
E9120151,C011193,email_open,2024-08-22,app
E3325262,C011193,email_open,2023-05-03,system
E8575836,C011193,email_open,2023-09-22,system
E5285916,C014756,sms_click,2024-03-13,sms
E5498286,C014756,sms_click,2025-02-07,app
E1743202,C001639,churn,2025-01-20,sms
E1291867,C000774,app_login,2023-03-11,system
E3413092,C000774,reactivation,2023-07-03,email
E1043489,C000774,churn,2023-01-31,sms
E6187480,C000774,email_open,2024-10-31,system
E8918495,C008563,churn,2025-05-19,app
E7383173,C008563,app_login,2025-12-09,email
E9934323,C008563,email_open,2025-05-17,sms
E9437347,C008247,app_login,2024-10-24,app
E9046189,C008247,app_login,2024-03-14,app
E9133295,C008247,churn,2025-04-24,email
E4784814,C008247,churn,2025-04-11,sms
E9177784,C008247,app_login,2025-04-25,sms
E7775355,C019056,churn,2023-10-25,system
E5534419,C013973,reactivation,2024-11-07,email
E4934342,C013973,sms_click,2025-04-14,app
E7907299,C013973,email_open,2025-04-21,app
E8288436,C014339,app_login,2024-08-09,system
E2113288,C014339,churn,2023-07-01,email
E8479591,C014339,sms_click,2023-04-17,email
E6615807,C014339,app_login,2023-10-25,email
E6718109,C014339,churn,2024-09-04,system
E2622509,C014339,email_open,2023-12-02,sms
E8505770,C016605,churn,2023-01-10,email
E9511089,C016605,email_open,2024-02-03,system
E9774006,C000647,app_login,2025-01-09,system
E3448713,C000647,sms_click,2023-12-12,sms
E3225749,C000647,app_login,2025-07-23,sms
E3662593,C000647,email_open,2024-01-18,system
E6193363,C000647,churn,2025-01-11,app
E1427029,C019621,email_open,2024-03-06,app
E7843330,C019621,email_open,2023-05-18,sms
E3746240,C019932,app_login,2025-09-07,app
E1722071,C016705,email_open,2025-01-13,email
E4377606,C016705,email_open,2025-03-18,app
E1376367,C016705,app_login,2024-12-18,app
E7874596,C016705,sms_click,2023-10-30,sms
E3453356,C014641,app_login,2025-12-20,app
E8328721,C014641,app_login,2025-11-13,sms
E7459108,C007079,email_open,2023-08-14,system
E2089430,C007079,sms_click,2025-10-19,sms
E6812045,C009192,app_login,2025-11-26,email
E3191254,C009245,sms_click,2025-04-06,app
E5648721,C009245,app_login,2024-06-05,email
E4043489,C009245,email_open,2025-01-21,app
E3639067,C001423,app_login,2024-07-26,app
E4942045,C001423,sms_click,2024-02-29,app
E6771070,C001423,churn,2025-12-17,sms
E6680091,C001423,email_open,2024-11-27,app
E9092384,C019264,sms_click,2025-11-06,system
E4710798,C003488,sms_click,2024-02-09,sms
E5066966,C003488,sms_click,2023-06-13,sms
E4867718,C003488,sms_click,2024-07-13,app
E9711133,C003488,email_open,2024-02-28,sms
E1785321,C003488,sms_click,2023-11-28,app
E5210543,C003488,app_login,2024-09-28,sms
E3823431,C006268,email_open,2024-05-01,sms
E6443795,C006268,email_open,2024-07-14,sms
E1623780,C006268,email_open,2024-12-17,app
E4011915,C016395,email_open,2024-06-27,app
E2494826,C016395,app_login,2024-11-11,sms
E4283326,C016395,reactivation,2025-08-21,email
E1655900,C001038,churn,2024-03-11,system
E3825277,C001038,email_open,2023-09-14,app
E9655365,C001038,email_open,2022-03-28,app
E8967261,C011185,sms_click,2025-01-08,sms
E3471320,C002409,app_login,2024-05-12,system
E1050193,C002409,app_login,2024-05-17,system
E7718878,C015750,churn,2023-10-11,email
E3975359,C015750,email_open,2022-10-24,sms
E3279723,C015750,app_login,2024-05-12,system
E2826189,C015750,email_open,2022-12-13,email
E5607682,C018195,sms_click,2023-10-02,sms
E1459133,C018195,app_login,2024-09-16,app
E5142951,C018195,app_login,2024-12-18,system
E4637761,C018195,churn,2024-10-09,app
E1230784,C018195,sms_click,2024-12-18,system
E2952355,C000590,email_open,2024-09-30,sms
E2008004,C006542,email_open,2022-02-04,email
E7212031,C017505,reactivation,2025-01-02,email
E8901936,C017505,churn,2025-02-25,app
E2113114,C008546,sms_click,2024-03-15,sms
E7767045,C008546,sms_click,2024-04-19,app
E7348215,C011723,email_open,2025-12-12,system
E9004095,C011723,churn,2025-05-09,email
E5286081,C011723,sms_click,2025-09-18,system
E3524361,C004412,churn,2025-09-19,sms
E2957222,C004412,sms_click,2025-11-24,email
E9131400,C011144,churn,2024-02-24,sms
E3017330,C011144,email_open,2024-03-14,system
E8279036,C011144,email_open,2023-10-29,system
E2141215,C011144,email_open,2023-07-02,sms
E8085334,C005588,churn,2024-09-12,system
E8399243,C005588,email_open,2025-03-13,sms
E3018867,C005588,app_login,2024-08-02,email
E6284036,C005588,email_open,2024-10-15,sms
E8380551,C005588,churn,2025-04-25,email
E5262453,C009224,churn,2025-09-28,sms
E7534418,C003190,sms_click,2025-08-12,system
E7303906,C003190,email_open,2025-06-08,system
E8537383,C003190,email_open,2025-05-09,app
E1280298,C008259,email_open,2022-03-30,email
E8869939,C008259,churn,2022-12-01,sms
E2094494,C008259,sms_click,2023-11-12,app
E3362110,C008259,email_open,2023-08-24,sms
E4730622,C017656,sms_click,2025-03-06,app
E8316559,C017656,churn,2024-06-19,app
E4255490,C017656,app_login,2024-04-12,sms
E3565410,C017656,sms_click,2025-04-15,system
E4664545,C013655,app_login,2025-07-22,system
E7801700,C013655,app_login,2025-12-23,system
E6443664,C017495,email_open,2025-07-12,email
E5945386,C017495,email_open,2024-03-03,email
E3257214,C015227,email_open,2025-12-04,system
E3098653,C008648,churn,2025-09-23,email
E7178017,C006806,churn,2024-09-11,app
E7639131,C006806,email_open,2025-03-18,system
E8551080,C006806,email_open,2024-01-30,system
E9463013,C006806,sms_click,2025-03-06,email
E8477486,C006806,app_login,2024-01-26,email
E8835717,C002013,sms_click,2024-10-19,app
E6634985,C002013,email_open,2024-02-17,app
E6030452,C002013,reactivation,2023-05-08,system
E5244442,C002013,email_open,2024-06-03,sms
E8176799,C002013,app_login,2025-10-06,sms
E5809727,C003041,churn,2024-04-10,sms
E7911241,C003041,email_open,2022-12-29,app
E2532232,C003041,churn,2022-03-26,system
E1071630,C003041,sms_click,2022-06-24,email
E7381999,C012811,app_login,2025-09-25,email
E6030747,C016222,sms_click,2025-10-26,system
E2406661,C000902,reactivation,2025-06-29,app
E4714328,C000902,email_open,2024-12-16,app
E3959068,C000902,email_open,2024-10-11,email
E9684320,C012809,email_open,2025-10-01,email
E9891585,C012809,churn,2024-01-26,email
E3333089,C007984,churn,2025-11-14,app
E3937334,C007984,churn,2025-12-20,system
E2936966,C007984,churn,2025-05-31,sms
E7136752,C010594,app_login,2025-08-20,email
E7258919,C004106,churn,2025-12-02,system
E8565648,C004106,email_open,2025-07-20,sms
E5649401,C004106,app_login,2024-12-04,sms
E9771729,C004106,email_open,2025-06-15,sms
E3143652,C007828,sms_click,2025-02-27,sms
E3459722,C007828,email_open,2024-05-28,email
E9493132,C007828,sms_click,2024-06-24,sms
E4525263,C007828,email_open,2025-09-09,app
E9359079,C006158,reactivation,2023-09-25,sms
E9108473,C006158,app_login,2024-12-21,email
E8613685,C006158,sms_click,2025-04-24,sms
E6258492,C006158,sms_click,2023-01-08,system
E6976224,C006158,sms_click,2024-07-09,email
E8973332,C008901,sms_click,2023-11-23,system
E9783695,C008901,app_login,2025-01-05,sms
E4641601,C008901,sms_click,2025-08-10,system
E1037404,C012581,sms_click,2023-08-06,app
E5720259,C012581,sms_click,2025-05-02,app
E1167395,C012581,email_open,2024-06-30,sms
E3159766,C012581,app_login,2023-04-05,email
E8882399,C002801,churn,2024-06-12,system
E9068244,C001307,email_open,2025-02-02,email
E1376736,C001307,email_open,2025-04-16,sms
E5077323,C017623,sms_click,2025-10-07,system
E6968758,C010479,email_open,2025-04-22,email
E9475132,C010479,email_open,2024-08-11,system
E5341529,C006183,sms_click,2024-12-22,email
E1015160,C006183,email_open,2024-11-16,sms
E3117241,C006183,reactivation,2025-03-17,app
E7967558,C006183,app_login,2025-02-19,email
E7184551,C006183,email_open,2024-06-19,app
E8875834,C006183,sms_click,2024-09-01,system
E6538131,C006864,app_login,2025-09-07,app
E2680118,C006864,churn,2025-03-03,sms
E1085562,C005041,churn,2024-06-26,email
E5859671,C005041,email_open,2025-01-20,app
E1345076,C005041,email_open,2024-10-25,sms
E8304225,C005041,churn,2025-03-17,sms
E6898325,C005041,email_open,2024-10-30,system
E1227221,C005041,email_open,2024-07-19,sms
E5158023,C000538,app_login,2025-03-27,system
E3971843,C000538,sms_click,2024-10-20,system
E7023801,C000538,churn,2024-10-19,app
E7366355,C004878,app_login,2025-04-09,system
E7178845,C004878,sms_click,2025-10-01,app
E7183953,C004878,email_open,2025-09-17,system
E7673519,C009630,email_open,2024-05-26,system
E1062365,C009630,sms_click,2024-08-03,app
E8142957,C005714,app_login,2025-02-08,email
E3181168,C007965,email_open,2023-12-21,system
E1412447,C007965,email_open,2024-08-18,app
E8976772,C013750,churn,2023-08-09,system
E3745468,C013750,churn,2022-12-19,sms
E4317201,C017837,sms_click,2024-12-16,sms
E7784462,C005135,app_login,2025-08-17,app
E1706700,C005135,email_open,2025-12-02,sms
E7178802,C005135,app_login,2025-10-09,email
E7527988,C009486,sms_click,2025-12-23,app
E5284064,C012371,reactivation,2024-01-19,system
E7252990,C012371,app_login,2025-10-09,app
E6299420,C007384,app_login,2024-12-16,sms
E6847727,C011776,churn,2024-03-12,email
E2483571,C011776,churn,2023-08-20,system
E2361284,C011776,app_login,2023-12-30,sms
E4686474,C011776,sms_click,2025-04-30,system
E6704750,C011776,app_login,2025-03-29,app
E9830402,C011776,sms_click,2024-09-19,sms
E3839683,C002795,app_login,2023-12-01,app
E5203963,C012589,email_open,2024-06-17,sms
E4557591,C012589,app_login,2024-01-14,sms
E6798088,C012589,app_login,2024-09-11,app
E4589833,C006825,app_login,2025-03-10,system
E4024782,C006825,email_open,2023-06-25,sms
E8005756,C006825,email_open,2023-03-20,app
E8871721,C006825,email_open,2023-11-29,email
E8440727,C006825,app_login,2024-12-02,system
E2176985,C000453,email_open,2025-02-08,sms
E7468159,C000453,app_login,2025-05-06,email
E7416240,C000453,app_login,2024-04-09,app
E1466580,C010790,email_open,2024-05-05,email
E2053693,C010790,app_login,2025-06-20,sms
E5218239,C010790,churn,2025-07-04,sms
E1315571,C010790,sms_click,2024-03-12,system
E1686136,C010790,app_login,2025-11-05,email
E6287736,C009731,email_open,2023-05-05,app
E8823973,C009731,churn,2023-11-24,email
E7704761,C009731,sms_click,2023-09-26,system
E6935308,C009731,churn,2024-09-01,sms
E7869669,C011298,churn,2024-09-08,system
E9226392,C011298,email_open,2024-12-25,system
E8543095,C012670,email_open,2024-01-22,sms
E5926316,C012670,app_login,2025-06-29,app
E9541975,C012670,churn,2024-04-30,app
E4326372,C015373,email_open,2023-07-14,app
E3212764,C015373,reactivation,2023-08-14,sms
E9729031,C015373,email_open,2024-03-23,system
E6932606,C015373,churn,2023-11-09,email
E4805328,C017856,app_login,2023-05-23,email
E1455925,C017856,churn,2023-02-02,app
E8854156,C017856,app_login,2022-05-18,sms
E7722567,C017856,email_open,2023-04-24,sms
E7313264,C003816,sms_click,2023-08-10,system
E7756259,C005353,email_open,2023-04-21,system
E9270381,C005353,sms_click,2024-05-22,email
E2508843,C005353,email_open,2025-01-03,app
E2149661,C005353,app_login,2024-06-13,sms
E1301513,C009491,app_login,2024-10-12,app
E7287077,C009491,email_open,2025-09-22,system
E7544473,C009491,app_login,2025-02-13,sms
E8962765,C009491,email_open,2025-05-11,app
E6464961,C009491,sms_click,2024-03-02,system
E8925374,C009491,sms_click,2025-06-20,app
E5547060,C007058,sms_click,2025-05-21,email
E5346166,C000713,email_open,2025-10-14,system
E5261913,C000713,app_login,2025-09-30,app
E5046620,C007602,email_open,2024-10-01,email
E9358780,C007602,app_login,2025-05-24,email
E4602252,C009619,app_login,2024-07-04,system
E4529717,C009619,app_login,2025-01-30,sms
E5685727,C009619,sms_click,2024-07-29,app
E1017246,C010869,email_open,2024-08-05,sms
E5667361,C010869,sms_click,2024-10-31,sms
E6772161,C010869,email_open,2023-12-22,app
E2234998,C010869,app_login,2024-12-16,app
E1061678,C010869,churn,2024-10-23,sms
E7447481,C010869,email_open,2023-11-10,email
E1952851,C019883,app_login,2025-03-25,system
E4969711,C006287,app_login,2025-09-25,system
E8134716,C006287,sms_click,2023-12-27,email
E5503192,C006287,sms_click,2024-07-31,system
E9653586,C006287,app_login,2024-11-22,sms
E4069900,C003988,email_open,2025-02-11,app
E7991745,C008256,sms_click,2023-05-27,system
E1203420,C008256,email_open,2025-06-20,email
E7651607,C008256,app_login,2023-10-26,system
E7674907,C019269,email_open,2024-08-15,sms
E2059173,C019269,churn,2025-07-12,email
E4780216,C019269,email_open,2024-08-05,app
E7716257,C011056,sms_click,2025-05-13,email
E3738126,C011056,churn,2023-02-28,email
E9896668,C011056,sms_click,2024-09-09,sms
E3356689,C011056,sms_click,2023-09-28,app
E8193459,C017543,app_login,2025-09-20,system
E6734307,C017008,email_open,2025-12-11,email
E9648051,C017008,churn,2025-06-01,email
E7612725,C001939,churn,2023-04-26,sms
E4490700,C001939,email_open,2022-10-08,system
E7519120,C001939,app_login,2025-03-03,email
E4491673,C001939,email_open,2024-12-14,sms
E1276831,C001939,sms_click,2023-06-03,app
E9930653,C001939,app_login,2024-10-11,email
E5771733,C011855,app_login,2023-10-23,email
E9946945,C011855,app_login,2025-08-13,app
E2297047,C011855,reactivation,2023-10-03,system
E2258149,C011855,app_login,2024-01-06,sms
E5653431,C011855,app_login,2024-03-04,email
E4949680,C019500,app_login,2025-05-07,system
E1118604,C019500,app_login,2025-06-02,system
E1069773,C019500,email_open,2025-08-01,sms
E2010285,C011089,app_login,2025-10-02,system
E8505931,C011089,app_login,2025-09-05,sms
E9790507,C011089,app_login,2024-04-02,email
E2455219,C011089,email_open,2025-09-17,system
E3870467,C012877,email_open,2024-09-01,system
E1945006,C012877,app_login,2025-09-14,sms
E2473835,C012877,sms_click,2025-02-27,email
E5630075,C012877,email_open,2025-07-17,system
E8131194,C012877,reactivation,2025-11-02,app
E7017189,C012877,app_login,2024-08-30,app
E7295521,C001579,sms_click,2025-07-09,sms
E2837534,C001579,sms_click,2025-02-16,app
E6817809,C016859,email_open,2024-10-19,app
E8448124,C016859,reactivation,2024-01-22,email
E7554069,C016859,churn,2025-05-09,app
E8247210,C016859,churn,2024-08-21,system
E6768772,C019488,app_login,2023-12-20,system
E4864028,C019488,app_login,2024-06-14,system
E4360161,C019488,reactivation,2024-06-27,app
E4411561,C010273,app_login,2025-07-25,sms
E1534252,C019197,email_open,2025-03-07,sms
E8556603,C019197,email_open,2024-12-17,app
E6657029,C006546,email_open,2023-12-11,sms
E7519391,C006931,app_login,2023-11-19,app
E3312327,C006931,app_login,2023-11-10,system
E7428128,C006931,app_login,2023-01-09,email
E6211913,C006931,app_login,2023-09-30,system
E1446998,C006931,email_open,2023-02-09,app
E1082396,C018395,churn,2024-02-17,sms
E1621393,C018395,churn,2023-11-22,email
E4717121,C018395,app_login,2023-09-19,email
E9956911,C018395,sms_click,2024-08-06,sms
E5159784,C018395,sms_click,2022-07-23,app
E4303296,C018395,sms_click,2022-08-19,sms
E2183067,C004517,churn,2025-03-19,email
E1769092,C001459,sms_click,2024-06-19,email
E4223764,C001459,email_open,2024-07-03,sms
E2944900,C001459,reactivation,2025-02-03,sms
E5854856,C001459,email_open,2024-11-09,app
E9947515,C018453,email_open,2025-04-01,system
E2602193,C011244,sms_click,2024-03-23,app
E9862505,C011244,email_open,2024-09-08,app
E2776865,C011244,sms_click,2024-09-21,app
E7352587,C011244,email_open,2024-01-14,system
E8877125,C011244,email_open,2025-12-25,email
E7214478,C014587,sms_click,2025-12-26,system
E3000423,C011241,email_open,2024-12-09,email
E9807082,C009563,app_login,2025-02-25,system
E6570023,C015189,email_open,2025-05-22,app
E5709969,C015189,email_open,2024-06-17,email
E2927628,C015189,churn,2024-08-09,sms
E7478192,C010953,email_open,2025-01-10,sms
E6752635,C005219,app_login,2025-12-20,sms
E8731098,C005219,email_open,2025-12-12,system
E7968397,C016283,churn,2024-07-19,sms
E5683142,C016283,churn,2025-05-18,app
E1896841,C018898,sms_click,2025-06-29,email
E4199159,C018898,email_open,2025-06-29,system
E2225204,C018898,app_login,2024-06-24,system
E7025789,C001325,email_open,2025-10-22,system
E6652862,C004582,sms_click,2024-09-27,sms
E7386247,C004582,email_open,2025-10-20,email
E2843302,C004582,sms_click,2025-04-03,email
E8678896,C004582,app_login,2024-07-02,app
E3043698,C004582,churn,2025-09-09,system
E9870078,C004582,email_open,2025-02-12,email
E6512609,C010598,email_open,2025-05-18,email
E5411703,C010598,app_login,2025-06-14,system
E1321848,C010598,app_login,2025-07-12,system
E1462601,C010598,app_login,2025-04-11,email
E4667625,C010598,churn,2025-09-13,sms
E9162964,C011800,sms_click,2025-04-26,sms
E8604234,C011800,churn,2024-05-17,system
E3601783,C014971,email_open,2025-04-18,email
E9765261,C014971,app_login,2023-08-01,sms
E7310978,C014971,sms_click,2023-12-07,app
E9336449,C014971,email_open,2024-11-22,app
E5892049,C010311,sms_click,2022-12-25,sms
E4330621,C010311,email_open,2024-05-22,email
E3734087,C010311,churn,2023-09-11,app
E9446189,C010311,email_open,2022-12-06,email
E4865912,C010311,app_login,2024-04-29,email
E8554527,C008487,email_open,2022-12-31,email
E3054902,C008487,app_login,2023-12-18,system
E3837012,C008487,churn,2025-02-10,sms
E6529936,C008487,email_open,2023-05-08,email
E1307089,C008487,app_login,2024-01-07,email
E2876013,C008487,email_open,2023-01-04,sms
E2072801,C001736,email_open,2023-09-14,sms
E7170762,C001736,email_open,2023-01-10,email
E2723969,C001736,sms_click,2023-08-25,app
E4465441,C001736,sms_click,2023-07-10,sms
E4320227,C001736,email_open,2025-03-16,system
E1339771,C001736,app_login,2023-10-31,email
E7072071,C012143,churn,2024-08-28,email
E2229274,C010630,email_open,2024-03-20,system
E7912268,C010630,email_open,2024-03-12,system
E4561384,C010630,email_open,2024-09-06,system
E3953469,C015526,sms_click,2022-04-08,system
E2781992,C015526,app_login,2023-03-17,email
E1692785,C015526,email_open,2022-06-16,sms
E1584731,C015526,email_open,2022-12-28,app
E9813952,C015526,sms_click,2024-06-13,system
E5882664,C012707,email_open,2023-09-08,email
E8516344,C006610,app_login,2025-01-13,system
E2892587,C017843,email_open,2023-02-07,app
E2257697,C006507,reactivation,2025-10-30,system
E6132885,C006507,email_open,2025-08-27,sms
E3607707,C019729,sms_click,2025-05-17,sms
E8362024,C006191,app_login,2022-10-14,app
E8266616,C006191,churn,2022-08-06,email
E9030272,C006191,email_open,2022-10-12,system
E4004796,C006191,email_open,2024-08-06,email
E6783395,C001170,app_login,2024-08-02,app
E4110156,C001170,app_login,2025-02-20,email
E3892967,C001170,churn,2024-12-31,email
E4736771,C008160,email_open,2024-11-03,email
E8101356,C017740,sms_click,2025-03-14,app
E6843070,C004327,sms_click,2023-05-01,system
E1637712,C004327,churn,2024-05-29,email
E3448021,C004327,email_open,2023-08-30,sms
E6272177,C004327,email_open,2024-05-27,email
E6499288,C004327,email_open,2023-08-14,email
E4552752,C006162,sms_click,2023-11-27,app
E6417677,C006162,email_open,2023-03-13,app
E6143192,C006162,churn,2024-06-15,sms
E2785005,C006162,churn,2024-09-24,system
E2519579,C006162,email_open,2024-06-25,sms
E4814690,C006162,sms_click,2024-04-07,app
E5418874,C002977,churn,2025-12-04,email
E9087267,C000133,email_open,2025-06-10,sms
E6525936,C000133,app_login,2025-09-07,system
E5641462,C000133,app_login,2025-08-09,sms
E9796581,C000133,reactivation,2025-01-24,system
E3666909,C000133,app_login,2025-09-09,app
E4443975,C000133,email_open,2025-05-10,system
E8410174,C013859,email_open,2025-12-21,system
E3273725,C006702,app_login,2025-04-20,email
E2079033,C002486,reactivation,2024-11-01,email
E3688402,C018945,churn,2024-11-25,app
E6503556,C018945,email_open,2024-06-29,app
E9471462,C018945,email_open,2024-07-16,email
E2969502,C014974,app_login,2023-02-05,system
E3075828,C016386,email_open,2024-02-20,system
E2021925,C016386,email_open,2024-05-28,app
E6772579,C016386,email_open,2023-05-30,system
E4214196,C016386,reactivation,2024-04-15,sms
E4260227,C017504,app_login,2024-05-26,system
E8490081,C017504,app_login,2024-05-11,email
E5768988,C017504,reactivation,2023-08-23,email
E3308132,C017504,app_login,2025-08-29,system
E2540712,C017504,app_login,2023-08-19,system
E8437472,C015605,email_open,2025-10-01,app
E3803575,C015605,sms_click,2025-10-13,email
E2987025,C006799,email_open,2024-07-31,email
E5656142,C011731,reactivation,2024-07-03,email
E5597471,C011731,churn,2022-12-01,email
E2727793,C011731,email_open,2022-03-18,email
E8859733,C011731,sms_click,2022-03-28,sms
E1973726,C011731,churn,2022-03-04,email
E8533711,C011731,sms_click,2022-02-21,system
E9609456,C012626,sms_click,2023-02-26,sms
E8055805,C012626,sms_click,2025-07-07,email
E3858853,C012626,email_open,2025-04-13,sms
E7661783,C000571,app_login,2024-04-03,email
E9843353,C000571,churn,2025-04-05,email
E2007988,C000571,churn,2025-05-05,email
E4841780,C000571,sms_click,2025-03-01,email
E1831232,C007481,churn,2023-09-25,sms
E3168526,C007481,churn,2024-07-05,system
E7866160,C007481,email_open,2023-06-23,system
E8186079,C007481,app_login,2023-01-04,email
E5390999,C013385,app_login,2022-09-25,app
E5928289,C013385,app_login,2023-09-07,system
E1257126,C003530,churn,2024-08-20,sms
E8494529,C003530,email_open,2024-10-07,system
E7842673,C003530,app_login,2023-02-15,system
E8165011,C003530,sms_click,2023-11-26,email
E2899172,C017235,app_login,2024-11-23,app
E3116505,C017235,churn,2023-02-17,app
E1436127,C017235,app_login,2025-06-19,system
E4828925,C001808,app_login,2025-11-27,app
E4333302,C001808,reactivation,2025-04-28,system
E5006991,C001808,reactivation,2024-11-13,app
E4278830,C006348,reactivation,2024-08-21,app
E1214179,C006348,app_login,2025-06-23,email
E6211793,C006348,email_open,2024-08-03,sms
E2416310,C006348,reactivation,2025-12-24,app
E7363706,C006348,app_login,2025-03-31,system
E8695841,C010633,sms_click,2023-09-15,system
E3726870,C010633,app_login,2023-03-20,system
E6894121,C008013,app_login,2024-11-24,email
E5034782,C008013,app_login,2024-10-09,sms
E6550570,C008013,email_open,2025-03-09,email
E7897186,C008356,sms_click,2025-12-22,app
E5533991,C008356,app_login,2024-02-08,system
E3452809,C008356,email_open,2025-02-04,system
E9707417,C008356,app_login,2024-11-18,app
E6173266,C008356,churn,2024-10-11,system
E7389261,C002570,email_open,2024-05-18,system
E2015909,C002570,sms_click,2022-10-15,email
E3357117,C002570,app_login,2024-03-16,system
E2120881,C002570,app_login,2023-12-08,sms
E4377829,C002570,churn,2022-11-04,system
E2824370,C002570,churn,2023-03-02,email
E8934858,C007800,email_open,2022-11-21,email
E4002874,C007800,email_open,2024-10-11,app
E8808627,C007800,email_open,2023-03-23,email
E5762678,C007800,sms_click,2022-06-20,email
E1945767,C007800,email_open,2024-08-04,system
E8285671,C007800,churn,2022-06-21,sms
E4541945,C017397,email_open,2024-02-06,sms
E7660718,C017397,app_login,2023-02-15,system
E5283320,C017397,app_login,2023-11-18,email
E2809096,C017397,app_login,2023-11-08,system
E4900653,C007463,app_login,2025-08-11,email
